21,Rear-Wheel Drive,1700,Regular Gasoline,Alfa Romeo,Spider Veloce 2000,Manual 5-spd,Two Seaters,1985,-1750,
11,Rear-Wheel Drive,3250,Regular Gasoline,Ferrari,Testarossa,Manual 5-spd,Two Seaters,1985,-9500,
27,Front-Wheel Drive,1300,Regular Gasoline,Dodge,Charger,Manual 5-spd,Subcompact Cars,1985,250,
11,Rear-Wheel Drive,3250,Regular Gasoline,Dodge,B150/B250 Wagon 2WD,Automatic 3-spd,Vans,1985,-9500,
19,4-Wheel or All-Wheel Drive,100,Premium,14,Subaru,test,3-spd,Compact Cars,1993,-1000,
22,Front-Wheel Drive,1600,Regular Gasoline,Subaru,Loyale,Automatic 3-spd,Compact Cars,1993,-1250,
25,Front-Wheel Drive,1450,Regular Gasoline,Subaru,Loyale,Manual 5-spd,Compact Cars,1993,-500,
24,Front-Wheel Drive,1500,Regular Gasoline,Toyota,Corolla,Automatic 3-spd,Compact Cars,1993,-750,
26,Front-Wheel Drive,1350,Regular Gasoline,Toyota,Corolla,Manual 5-spd,Compact Cars,1993,0,
25,Front-Wheel Drive,1450,Regular Gasoline,Toyota,Corolla,Automatic 4-spd,Compact Cars,1993,-500,
26,Front-Wheel Drive,1350,Regular Gasoline,Toyota,Corolla,Manual 5-spd,Compact Cars,1993,0,
21,Front-Wheel Drive,1700,Regular Gasoline,Volkswagen,Golf III / GTI,Automatic 4-spd,Compact Cars,1993,-1750,
24,Front-Wheel Drive,1500,Regular Gasoline,Volkswagen,Golf III / GTI,Manual 5-spd,Compact Cars,1993,-750,
21,Front-Wheel Drive,1700,Regular Gasoline,Volkswagen,Jetta III,Automatic 4-spd,Compact Cars,1993,-1750,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,B150/B250 Wagon 2WD,Automatic 3-spd,Vans,1985,-7000,
23,Front-Wheel Drive,1550,Regular Gasoline,Volkswagen,Jetta III,Manual 5-spd,Compact Cars,1993,-1000,
20,Rear-Wheel Drive,1800,Regular Gasoline,Volvo,240,Automatic 4-spd,Compact Cars,1993,-2250,
21,Rear-Wheel Drive,1700,Regular Gasoline,Volvo,240,Manual 5-spd,Compact Cars,1993,-1750,
19,Front-Wheel Drive,2250,Premium Gasoline,Audi,100,Automatic 4-spd,Midsize Cars,1993,-4500,
19,Front-Wheel Drive,2250,Premium Gasoline,Audi,100,Manual 5-spd,Midsize Cars,1993,-4500,
16,Rear-Wheel Drive,2700,Premium Gasoline,BMW,740i,Automatic 5-spd,Midsize Cars,1993,-6750,
16,Rear-Wheel Drive,2700,Premium Gasoline,BMW,740il,Automatic 5-spd,Midsize Cars,1993,-6750,
13,Rear-Wheel Drive,2750,Regular Gasoline,BMW,750il,Automatic 4-spd,Midsize Cars,1993,-7000,
23,Front-Wheel Drive,1550,Regular Gasoline,Buick,Century,Automatic 3-spd,Midsize Cars,1993,-1000,
19,Front-Wheel Drive,1900,Regular Gasoline,Buick,Century,Automatic 3-spd,Midsize Cars,1993,-2750,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,B150/B250 Wagon 2WD,Manual 4-spd,Vans,1985,-7000,
21,Front-Wheel Drive,1700,Regular Gasoline,Buick,Century,Automatic 4-spd,Midsize Cars,1993,-1750,
20,Front-Wheel Drive,1800,Regular Gasoline,Buick,Regal,Automatic 3-spd,Midsize Cars,1993,-2250,
20,Front-Wheel Drive,1800,Regular Gasoline,Buick,Regal,Automatic 4-spd,Midsize Cars,1993,-2250,
20,Front-Wheel Drive,1800,Regular Gasoline,Buick,Regal,Automatic 4-spd,Midsize Cars,1993,-2250,
20,Front-Wheel Drive,1800,Regular Gasoline,Buick,Riviera,Automatic 4-spd,Midsize Cars,1993,-2250,
18,Front-Wheel Drive,2400,Premium Gasoline,Cadillac,Eldorado,Automatic 4-spd,Midsize Cars,1993,-5250,
17,Front-Wheel Drive,2550,Premium Gasoline,Cadillac,Eldorado,Automatic 4-spd,Midsize Cars,1993,-6000,
18,Front-Wheel Drive,2400,Premium Gasoline,Cadillac,Seville,Automatic 4-spd,Midsize Cars,1993,-5250,
17,Front-Wheel Drive,2550,Premium Gasoline,Cadillac,Seville,Automatic 4-spd,Midsize Cars,1993,-6000,
21,Front-Wheel Drive,1700,Regular Gasoline,Chevrolet,Lumina,Automatic 3-spd,Midsize Cars,1993,-1750,
13,Rear-Wheel Drive,2750,Regular Gasoline,Dodge,B150/B250 Wagon 2WD,Manual 4-spd,Vans,1985,-7000,
20,Front-Wheel Drive,1800,Regular Gasoline,Chevrolet,Lumina,Automatic 3-spd,Midsize Cars,1993,-2250,
20,Front-Wheel Drive,1800,Regular Gasoline,Chevrolet,Lumina,Automatic 4-spd,Midsize Cars,1993,-2250,
18,Front-Wheel Drive,2000,Regular Gasoline,Chevrolet,Lumina,Automatic 4-spd,Midsize Cars,1993,-3250,
18,Front-Wheel Drive,2000,Regular Gasoline,Chevrolet,Lumina,Manual 5-spd,Midsize Cars,1993,-3250,
20,Front-Wheel Drive,1800,Regular Gasoline,Chrysler,New Yorker,Automatic 4-spd,Midsize Cars,1993,-2250,
15,Front-Wheel Drive,2900,Premium Gasoline,CX Automotive,XM v6,Manual 5-spd,Midsize Cars,1993,-7750,
15,Front-Wheel Drive,2900,Premium Gasoline,CX Automotive,XM v6a,Automatic 4-spd,Midsize Cars,1993,-7750,